record_id,student_id,student_name,level,department,course_code,course_name,semester_days,attendance_percent_norm,ca_score_norm,participation_score_0_5,lms_logins,risk_score,predicted_success_rate,risk_level,risk_numeric,recommended_action
REC04474,STU02661,Femi I.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.933,0.6755,4.0,49,0.1641,0.8359,Low,0,No immediate action
REC04475,STU00781,Bayo D.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6887,0.7844,3.4,22,0.2859,0.7141,Low,0,No immediate action
REC04476,STU01667,Dami X.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.9419,0.7516,4.4,25,0.1452,0.8548,Low,0,No immediate action
REC04477,STU00193,Mira V.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.698,0.4174,1.2,21,0.5833,0.4167,Medium,1,Monitor and recommend targeted support
REC04478,STU02357,Rita Q.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8614,0.7962,1.9,23,0.2702,0.7298,Low,0,No immediate action
REC04479,STU01780,Lara I.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.2149,0.261,0.6,14,1,0,High,2,Advisor review and peer tutorial recommendation
REC04480,STU01381,Rita E.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.5903,0.8111,1.8,33,0.3485,0.6515,Low,0,No immediate action
REC04481,STU02377,Rita W.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7378,0.5489,2.4,47,0.3442,0.6558,Low,0,No immediate action
REC04482,STU01459,Zara E.,Year 1,Computer Science,PHY102,General Physics II,98,0.819,0.4482,3.1,35,0.4139,0.5861,Medium,1,Monitor and recommend targeted support
REC04483,STU00714,Femi P.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8645,0.7285,3.1,37,0.2116,0.7884,Low,0,No immediate action
REC04484,STU02051,Dara W.,Year 1,Computer Science,PHY102,General Physics II,98,0.5716,0.533,1.5,25,0.4749,0.5251,Medium,1,Monitor and recommend targeted support
REC04485,STU02717,Mira F.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5002,0.4636,2.4,22,0.6175,0.3825,Medium,1,Monitor and recommend targeted support
REC04486,STU02516,Mira R.,Year 1,Computer Science,PHY102,General Physics II,98,0.8184,0.6763,3.5,56,0.2298,0.7702,Low,0,No immediate action
REC04487,STU02775,Ada Q.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7414,0.4284,1.5,33,0.5149,0.4851,Medium,1,Monitor and recommend targeted support
REC04488,STU02192,Ireti P.,Year 1,Computer Science,PHY102,General Physics II,98,0.2736,0.2614,2.8,14,0.8773,0.1227,High,2,Advisor review and peer tutorial recommendation
REC04489,STU01841,Mira O.,Year 1,Computer Science,PHY102,General Physics II,98,0.5755,0.3835,2.5,52,0.5547,0.4453,Medium,1,Monitor and recommend targeted support
REC04490,STU02009,Efe P.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7144,0.5956,2.5,17,0.3835,0.6165,Medium,1,Monitor and recommend targeted support
REC04491,STU02026,Muna X.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.3509,0.7419,1.6,11,0.6594,0.3406,High,2,Advisor review and peer tutorial recommendation
REC04492,STU00813,Zara M.,Year 1,Computer Science,GST111,Communication in English,98,0.2268,0.4606,2.1,21,0.7428,0.2572,High,2,Advisor review and peer tutorial recommendation
REC04493,STU01128,Ada Y.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5305,0.4981,3.6,24,0.5409,0.4591,Medium,1,Monitor and recommend targeted support
REC04494,STU01949,Nifemi H.,Year 1,Computer Science,PHY102,General Physics II,98,0.8416,0.8225,4.0,51,0.1566,0.8434,Low,0,No immediate action
REC04495,STU00321,Nedu Z.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8192,0.8845,3.8,31,0.1601,0.8399,Low,0,No immediate action
REC04496,STU00570,Bayo U.,Year 1,Computer Science,PHY102,General Physics II,98,0.7809,0.2217,0.4,26,0.6655,0.3345,High,2,Advisor review and peer tutorial recommendation
REC04497,STU02484,Ayo E.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5378,0.6094,2.9,27,0.5234,0.4766,Medium,1,Monitor and recommend targeted support
REC04498,STU00716,Uche A.,Year 1,Computer Science,PHY102,General Physics II,98,0.626,0.0488,2.0,8,0.7305,0.2695,High,2,Advisor review and peer tutorial recommendation
REC04499,STU01595,Bayo N.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5439,0.5386,3.1,19,0.5587,0.4413,Medium,1,Monitor and recommend targeted support
REC04500,STU01926,Kemi F.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.3555,0.4301,3.9,10,0.7622,0.2378,High,2,Advisor review and peer tutorial recommendation
REC04501,STU00394,Chidi U.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.4155,0.3925,2.4,35,0.74,0.26,High,2,Advisor review and peer tutorial recommendation
REC04502,STU00372,Rita W.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7415,0.8275,3.0,45,0.2351,0.7649,Low,0,No immediate action
REC04503,STU02434,Ayo W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6198,0.5014,3.2,36,0.3737,0.6263,Low,0,No immediate action
REC04504,STU02723,Mira N.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7743,0.719,4.7,43,0.1866,0.8134,Low,0,No immediate action
REC04505,STU00877,Bayo F.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5969,0.4734,2.2,26,0.4516,0.5484,Medium,1,Monitor and recommend targeted support
REC04506,STU01423,Nedu N.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8212,0.7357,3.0,33,0.2308,0.7692,Low,0,No immediate action
REC04507,STU00354,Ife F.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.6698,0.461,2.4,3,0.4886,0.5114,Medium,1,Monitor and recommend targeted support
REC04508,STU01394,Dami L.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.5562,0.4615,2.2,37,0.4511,0.5489,Medium,1,Monitor and recommend targeted support
REC04509,STU00563,Lekan F.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8347,0.5083,4.1,49,0.2496,0.7504,Low,0,No immediate action
REC04510,STU00289,Nora I.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.2735,0.444,3.8,17,0.7734,0.2266,High,2,Advisor review and peer tutorial recommendation
REC04511,STU00199,Lara S.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.5389,0.3912,1.3,24,0.7616,0.2384,High,2,Advisor review and peer tutorial recommendation
REC04512,STU02649,Mira W.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7699,0.7177,2.2,25,0.3122,0.6878,Low,0,No immediate action
REC04513,STU02504,Efe E.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8619,0.7466,3.6,30,0.1954,0.8046,Low,0,No immediate action
REC04514,STU01593,Nedu A.,Year 1,Computer Science,PHY102,General Physics II,98,0.7244,0.4441,1.5,26,0.5374,0.4626,Medium,1,Monitor and recommend targeted support
REC04515,STU00272,Chidi O.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5871,0.5321,3.2,44,0.3775,0.6225,Low,0,No immediate action
REC04516,STU01734,Jide I.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.672,0.7386,2.0,37,0.3296,0.6704,Low,0,No immediate action
REC04517,STU00256,Jide K.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9839,0.5957,4.3,38,0.1557,0.8443,Low,0,No immediate action
REC04518,STU01427,Rita S.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8274,0.7728,0.6,26,0.3736,0.6264,Low,0,No immediate action
REC04519,STU01905,Muna K.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6937,0.3737,1.0,33,0.6104,0.3896,Medium,1,Monitor and recommend targeted support
REC04520,STU00286,Dami Q.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6441,0.4136,3.1,13,0.5545,0.4455,Medium,1,Monitor and recommend targeted support
REC04521,STU02476,Nifemi U.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8337,0.3456,4.6,32,0.3809,0.6191,Medium,1,Monitor and recommend targeted support
REC04522,STU00171,Muna O.,Year 1,Computer Science,PHY102,General Physics II,98,0.6985,0.499,2.5,43,0.3709,0.6291,Low,0,No immediate action
REC04523,STU02690,Kemi T.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.2606,0.2696,2.8,31,0.828,0.172,High,2,Advisor review and peer tutorial recommendation
REC04524,STU02398,Teni M.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.4432,0.3884,1.1,33,0.7822,0.2178,High,2,Advisor review and peer tutorial recommendation
REC04525,STU00652,Rita G.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5038,0.6106,4.1,20,0.5101,0.4899,Medium,1,Monitor and recommend targeted support
REC04526,STU02769,Bayo O.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.9188,0.694,3.2,26,0.2167,0.7833,Low,0,No immediate action
REC04527,STU02353,Ife M.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.3079,0.5807,1.5,14,0.7198,0.2802,High,2,Advisor review and peer tutorial recommendation
REC04528,STU02089,Dara N.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.945,0.7916,3.9,26,0.1489,0.8511,Low,0,No immediate action
REC04529,STU01466,Chidi B.,Year 1,Computer Science,GST111,Communication in English,98,0.89,0.3325,4.8,38,0.3522,0.6478,Low,0,No immediate action
REC04530,STU00789,Ayo Z.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5062,0.6227,3.1,23,0.5363,0.4637,Medium,1,Monitor and recommend targeted support
REC04531,STU00796,Chidi T.,Year 1,Computer Science,GST111,Communication in English,98,0.3776,0.9078,2.3,33,0.5046,0.4954,Medium,1,Monitor and recommend targeted support
REC04532,STU01071,Teni I.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7333,0.6669,4.0,35,0.2466,0.7534,Low,0,No immediate action
REC04533,STU02790,Teni W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.631,0.7564,1.6,37,0.3567,0.6433,Low,0,No immediate action
REC04534,STU02456,Kemi U.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5456,0.5161,1.6,30,0.5911,0.4089,Medium,1,Monitor and recommend targeted support
REC04535,STU00048,Nora Q.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5979,0.2627,2.5,26,0.6024,0.3976,Medium,1,Monitor and recommend targeted support
REC04536,STU02219,Nedu Z.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8344,0.8036,4.4,29,0.1604,0.8396,Low,0,No immediate action
REC04537,STU00088,Somto C.,Year 1,Computer Science,PHY102,General Physics II,98,0.2896,0.2487,1.3,23,0.9071,0.0929,High,2,Advisor review and peer tutorial recommendation
REC04538,STU00744,Nedu J.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7579,0.7845,2.5,43,0.2615,0.7385,Low,0,No immediate action
REC04539,STU02797,Ayo H.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.9146,0.4406,2.8,25,0.4134,0.5866,Medium,1,Monitor and recommend targeted support
REC04540,STU02414,Nifemi L.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8514,0.6964,3.5,41,0.2105,0.7895,Low,0,No immediate action
REC04541,STU00324,Ireti F.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.2591,0.1818,2.0,5,0.9665,0.0335,High,2,Advisor review and peer tutorial recommendation
REC04542,STU01375,Kemi E.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.9207,0.7016,2.7,57,0.2132,0.7868,Low,0,No immediate action
REC04543,STU02481,Nedu Z.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.4966,0.4211,5,41,0.595,0.405,Medium,1,Monitor and recommend targeted support
REC04544,STU02200,Muna O.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.701,0.6822,3.0,35,0.2949,0.7051,Low,0,No immediate action
REC04545,STU01449,Muna J.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8743,0.4247,4.5,33,0.3429,0.6571,Low,0,No immediate action
REC04546,STU01146,Lekan B.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8591,0.7585,2.0,27,0.2662,0.7338,Low,0,No immediate action
REC04547,STU01298,Tolu V.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7621,0.5818,4.2,37,0.2526,0.7474,Low,0,No immediate action
REC04548,STU01380,Zara Q.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7163,0.5861,3.6,32,0.2957,0.7043,Low,0,No immediate action
REC04549,STU01459,Chidi J.,Year 1,Computer Science,PHY102,General Physics II,98,0.721,0.576,2.7,38,0.3308,0.6692,Low,0,No immediate action
REC04550,STU01854,Kene Z.,Year 1,Computer Science,PHY102,General Physics II,98,0.7926,0.6626,1.9,32,0.3102,0.6898,Low,0,No immediate action
REC04551,STU01433,Nora Z.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.3354,0.0688,1.1,4,1,0,High,2,Advisor review and peer tutorial recommendation
REC04552,STU00376,Dami H.,Year 1,Computer Science,GST111,Communication in English,98,0.8248,0.7492,5,56,0.1453,0.8547,Low,0,No immediate action
REC04553,STU00034,Chidi S.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.3698,0.6816,0.2,20,0.7384,0.2616,High,2,Advisor review and peer tutorial recommendation
REC04554,STU02074,Efe P.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.612,0.6521,2.4,24,0.3901,0.6099,Medium,1,Monitor and recommend targeted support
REC04555,STU02038,Zara X.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7166,0.616,3.5,32,0.2906,0.7094,Low,0,No immediate action
REC04556,STU02545,Efe P.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.2112,0.3009,0.8,24,0.9798,0.0202,High,2,Advisor review and peer tutorial recommendation
REC04557,STU01787,Chidi U.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.2238,0.3853,2.8,12,0.8662,0.1338,High,2,Advisor review and peer tutorial recommendation
REC04558,STU00423,Ada G.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5577,0.6988,4.4,52,0.2913,0.7087,Low,0,No immediate action
REC04559,STU02251,Chidi Y.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9491,0.546,4.3,50,0.1846,0.8154,Low,0,No immediate action
REC04560,STU01527,Uche G.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8408,0.7202,2.7,32,0.2417,0.7583,Low,0,No immediate action
REC04561,STU02054,Ayo H.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.4645,0.4441,1.3,25,0.7724,0.2276,High,2,Advisor review and peer tutorial recommendation
REC04562,STU00634,Mira T.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.3077,0.6096,1.0,17,0.762,0.238,High,2,Advisor review and peer tutorial recommendation
REC04563,STU01604,Dami T.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.4708,0.1231,1.0,24,0.9213,0.0787,High,2,Advisor review and peer tutorial recommendation
REC04564,STU00523,Amaka B.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.858,0.5073,2.0,35,0.3246,0.6754,Low,0,No immediate action
REC04565,STU00092,Muna M.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6793,0.471,4.3,23,0.3446,0.6554,Low,0,No immediate action
REC04566,STU01772,Amaka O.,Year 1,Computer Science,PHY102,General Physics II,98,0.1179,0.365,1.7,24,0.9219,0.0781,High,2,Advisor review and peer tutorial recommendation
REC04567,STU01872,Dami W.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6141,0.8578,0.6,29,0.4242,0.5758,Medium,1,Monitor and recommend targeted support
REC04568,STU02576,Dami Z.,Year 1,Computer Science,PHY102,General Physics II,98,0.7387,0.5019,4.8,11,0.3283,0.6717,Low,0,No immediate action
REC04569,STU00871,Chidi W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7622,0.8218,3.0,41,0.2286,0.7714,Low,0,No immediate action
REC04570,STU01934,Nedu E.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.6796,0.5831,3.2,31,0.3303,0.6697,Low,0,No immediate action
REC04571,STU01000,Tara R.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9449,0.8493,1.1,41,0.2233,0.7767,Low,0,No immediate action
REC04572,STU02476,Femi X.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.6694,0.5919,3.4,11,0.385,0.615,Medium,1,Monitor and recommend targeted support
REC04573,STU01435,Ife P.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.479,0.6739,0.9,24,0.6568,0.3432,High,2,Advisor review and peer tutorial recommendation
REC04574,STU00312,Uche W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8279,0.6244,2.6,38,0.2775,0.7225,Low,0,No immediate action
REC04575,STU01420,Seyi J.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6568,0.7157,3.7,13,0.3348,0.6652,Low,0,No immediate action
REC04576,STU01390,Nifemi U.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.665,0.8996,2.4,34,0.2681,0.7319,Low,0,No immediate action
REC04577,STU01766,Dara G.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.5738,0.5322,1.8,34,0.4388,0.5612,Medium,1,Monitor and recommend targeted support
REC04578,STU01735,Somto B.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8877,0.5311,2.5,42,0.2856,0.7144,Low,0,No immediate action
REC04579,STU00966,Zara G.,Year 1,Computer Science,PHY102,General Physics II,98,0.5562,0.6021,4.0,14,0.394,0.606,Medium,1,Monitor and recommend targeted support
REC04580,STU00368,Somto A.,Year 1,Computer Science,GST111,Communication in English,98,0.858,0.6899,4.5,39,0.1698,0.8302,Low,0,No immediate action
REC04581,STU01482,Teni A.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8074,0.8476,4.0,10,0.2321,0.7679,Low,0,No immediate action
REC04582,STU02435,Lara E.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6697,0.714,2.7,34,0.3099,0.6901,Low,0,No immediate action
REC04583,STU00027,Mira X.,Year 1,Computer Science,GST111,Communication in English,98,0.682,0.8096,4.3,31,0.2174,0.7826,Low,0,No immediate action
REC04584,STU00643,Nifemi U.,Year 1,Computer Science,PHY102,General Physics II,98,0.8164,0.8759,3.5,47,0.1707,0.8293,Low,0,No immediate action
REC04585,STU02415,Zara G.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5893,0.4551,3.4,31,0.3969,0.6031,Medium,1,Monitor and recommend targeted support
REC04586,STU02345,Kemi B.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.4361,0.3799,2.5,18,0.7765,0.2235,High,2,Advisor review and peer tutorial recommendation
REC04587,STU00286,Somto T.,Year 1,Computer Science,GST111,Communication in English,98,0.8065,0.7515,4.3,42,0.18,0.82,Low,0,No immediate action
REC04588,STU01277,Kene A.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7767,0.3783,3.7,45,0.4278,0.5722,Medium,1,Monitor and recommend targeted support
REC04589,STU00584,Amaka R.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8377,0.9538,4.9,35,0.0828,0.9172,Low,0,No immediate action
REC04590,STU02406,Tara X.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8854,0.6053,2.8,36,0.2523,0.7477,Low,0,No immediate action
REC04591,STU00293,Femi G.,Year 1,Computer Science,PHY102,General Physics II,98,0.4313,0.3163,1.9,36,0.7766,0.2234,High,2,Advisor review and peer tutorial recommendation
REC04592,STU01466,Amaka U.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6378,0.7903,4.0,40,0.2478,0.7522,Low,0,No immediate action
REC04593,STU00785,Mira V.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.1184,0.2521,1.2,12,1,0,High,2,Advisor review and peer tutorial recommendation
